id_quiz;id_cours;titre;nb_questions;score_max;duree_minutes
63719833-6fec-4ef3-8e92-b327427d785e;ebe1a08f-88ad-484d-8bda-fe0bc4ab2350;Quiz 3099 - d'autres;19;96.53;54
6372c51c-a444-40a4-8caa-aa2b9eaf28a9;7c0f971f-94d6-4e25-b136-ad66acf5d8fb;Quiz 2779 - quelque;25;98.81;405
6387317d-b501-4348-835d-078cb2186434;6bb3376e-7922-41a1-8934-53dd3a1f3329;Quiz 324 - long;20;25.5;0
6389e494-0dd6-48e5-a81f-3f8df3c15a0f;14764530-97d1-46ae-a4c9-cb7bcebb8802;Quiz 1324 - chaise;15;67.22;75
63a9ccba-6004-4a1d-b9ca-dabe02461a76;729150c1-1ed9-4116-aeac-18ba6a579cab;Quiz 755 - haïr;13;45.14;76
63afbe46-4af7-42e8-9775-07f81ddf8a38;2ae021b0-3976-4533-a368-638964e181d2;Quiz 3889 - action;13;77.09;-3
63b802fb-7cf6-4086-8358-58ec9c7d9a25;d2b0703a-5609-406d-95c4-688e93df0c75;Quiz 1247 - répondre;15;49.32;-5
63d529b5-dab8-4bb6-acc6-41caa9093ea6;2fbdfd7f-aaaa-4ac1-90da-7fca3fc7cc7f;Quiz 4749 - ferme;17;17.71;-1
63d659a3-bc9d-4d3e-a163-0a09e0054116;0e116174-622d-44a6-ac4a-4de7828aec0f;Quiz 1753 - reposer;21;15.63;11
63e97f89-215d-43ec-86b4-74b4dd90cd64;63d636f4-f71a-4622-b0af-e42f66a8a207;Quiz 2949 - position;24;55.42;66
63f255bd-256f-482e-b310-0b1438af360a;af71f160-69fc-4e91-8e93-b31b469ee9ff;Quiz 342 - avancer;22;38.56;347
63f35995-330d-4919-b9c5-69dfba00a282;322e68fc-1887-467b-8f0e-1a926ec146e0;Quiz 1779 - plonger;22;51.9;432
640714b7-13ce-4a14-b29f-6dcff8da810d;9fe653b9-b4a1-4f97-ac12-ae3833a57202;Quiz 3621 - y;27;29.85;-3
640cd8d4-3e0c-4baa-9e99-64e1d69f83a5;a1814840-14ca-4420-b1b7-7dc56d72487e;Quiz 4637 - mien;14;65.82;-8
641a8ec7-8c94-4a9a-a063-9b32ae1f22d5;bdef6929-bf12-4d7a-aacf-123035d86754;Quiz 2707 - désespoir;14;25.95;112
644c406d-f319-4d0e-b2eb-c0569ced494d;76a357cc-5d2d-42ed-92ee-2304d23188c9;Quiz 4721 - entraîner;13;12.47;-6
6472a33f-a16a-4a3c-a36e-a5a86baa2e76;9bcdb1a8-27a8-43f5-a009-72a17f9708e7;Quiz 783 - éclairer;21;16.01;491
64783133-c2f1-4d4b-9395-61b61b4f8a22;bf9a49cc-449f-4086-8759-a9f13656825a;Quiz 4541 - pointe;6;31.44;409
647d7859-a397-4128-8857-65dfcd6d760b;833d2e8a-166b-413e-8fdb-8ad92fdc1901;Quiz 517 - précis;25;57.47;267
648357a7-5729-457b-9061-d84a455f5267;163843e4-5240-447d-af66-3e22b66ea409;Quiz 1033 - but;14;90.61;36
64d135c3-172e-40b1-8da4-71f7faa592c3;3539671c-7578-417e-bb6b-d49ee0bc0e6c;Quiz 330 - sable;15;98.95;-3
64d4a88b-8d88-4131-80f0-a9f9a6fbc6ae;0c27bb14-f6e2-4086-9908-1bb37d7d99cd;Quiz 3214 - lien;17;62.58;442
64d7a805-8ba4-4bf4-979b-4a0709866d4f;2db8e03a-1fae-41d7-a805-f272b5ed8416;Quiz 4252 - voilà;6;43.4;-6
64e41e85-ee3d-4574-aaa5-f89457c22772;3d6d5922-674b-47c2-a06f-f1ffab5a4f86;Quiz 2590 - fête;9;64.76;429
65073c91-2012-4efc-85bc-e6b70634a4e3;4e9d747e-af87-48e3-987b-68ccd5e5c420;Quiz 1179 - goût;16;60.12;428
654b04f6-da47-40d3-aec4-b2c46ff6f523;b114f508-b3ad-4fbb-980d-05819ed8f4b1;Quiz 4360 - du;16;49.93;56
65564196-babb-40fa-bf49-bf41ef4c1d72;5fc4a8b8-d5c5-47d0-9d7b-8663f20892c0;Quiz 4666 - haut;15;43.38;-7
655fd4f4-ef6a-4ea4-a924-aa7f47085de8;6488119f-a0ee-4bda-80eb-9afefc0250d2;Quiz 2020 - soulever;24;58.54;54
656a8d83-68b1-4151-93a1-d38f443d1b3c;8dbf4265-1b33-45e7-b2b7-53ef1e842a8a;Quiz 2405 - siècle;16;61.13;-9
65703db6-8ca4-407c-9105-3bba712a528c;83834038-9257-442e-b80b-b342d8db2ec5;Quiz 1814 - beauté;15;40.91;0
657068df-2e7d-4471-b58e-2fc5c886a283;b5952523-3cfc-4c7e-aa66-4b50b45e3c70;Quiz 3538 - respirer;21;60.41;446
657642a9-6c6f-41d7-86e8-e65c58d8c66d;e1f8a1e0-8f48-4269-abc8-cd6237c7c5bb;Quiz 1501 - étouffer;26;47.11;74
65841086-bd76-4ab2-9eee-64b281d236e0;c7a21da8-e390-4a6e-9631-de0e8566eca1;Quiz 264 - ruine;10;81.74;275
6586cd03-d5d3-43d4-97c2-ce2fa6ae6545;51a3a4bb-602f-409a-a3d6-9215260c0554;Quiz 4189 - trace;28;73.04;53
65905b21-8132-4a0f-b8df-99d37574a475;b7fb7b27-e8a1-4f6b-8704-b353d8ca6dd9;Quiz 438 - inquiéter;18;72.2;-8
65d245b2-def1-4762-82d7-0dfc6557d26c;11f370da-b2d5-44fe-aeeb-d9c12037866b;Quiz 4088 - pénétrer;9;80.05;0
65f1ba8f-b1ae-43f7-ac92-8f49f28a4600;39d28c50-e9ae-46ec-b6ce-d56a17b56730;Quiz 1697 - dès;15;62.72;3
65fadd4f-a310-4368-8208-524f8d0ddb27;6e984635-eb8d-4f8d-b44b-1390f568f016;Quiz 19 - rôle;18;14.82;-1
65ff2df7-3ff9-42ab-a18e-e080123db6f7;87e0901f-eca0-4927-8dc8-e8668c5e11ac;Quiz 4325 - habiller;18;47.32;-2
6601a531-2e5b-497f-b96e-36c8a605faf5;38b15aa6-9e9c-45f2-8230-f91eea1084e7;Quiz 1632 - davantage;29;50.78;280
660fcb5b-3cd7-416d-8043-58af3caf574f;714442b6-d10d-4b84-8af5-33211d14f69a;Quiz 3782 - prix;16;52.64;427
661575c8-4462-47d6-8eee-de7b698daf2e;a0088abd-1485-4134-bbc0-2e33a7720331;Quiz 2087 - voix;15;28.31;64
663f42a2-6d50-4597-931a-2bfdc62a7220;6f94ec75-dcfc-41c5-9a65-083293647308;Quiz 2313 - disposer;12;93.7;285
6640086e-94bf-45af-bc68-854574089b9b;7a11e4cd-9889-4caf-bfb4-e00cef80267a;Quiz 286 - regretter;13;62.9;-4
6640b70c-bea0-4b51-9418-b3a604b4898a;10af762d-b34f-4b6f-bba6-545e640f153a;Quiz 377 - tombe;6;45.67;-3
664424dc-f6a2-49c5-aa43-8fd29d60f9e0;ed1738ce-2938-4b64-bf0b-646ad73bdfd2;Quiz 298 - tapis;15;28.16;-3
665051b3-db50-45c6-9249-fb9bac6696e1;89425ee1-5022-4922-b0ad-07ef82557fb5;Quiz 142 - travailler;11;97.36;265
66518957-6f5a-4276-bf3c-0b0626142040;f2720fac-bb97-48b4-9a4f-b37f97cd5380;Quiz 2591 - chose;12;61.08;373
66521058-33c2-4f73-ae55-f5e53583f5ab;0ca044b6-b983-44f0-b8ac-eecb4b8dde2d;Quiz 1297 - cent;26;20.09;365
6653cf1b-a648-4fb1-b1aa-e2bc188f63ac;b5a47439-4c80-4a81-8e77-098005f4ad53;Quiz 1924 - tranquille;5;98.74;-3
665a3f9b-042c-4e0e-8e5f-9bc3d0ee67ec;11afd316-84cd-4db9-bae5-53518d0e5609;Quiz 2102 - occuper;19;41.37;81
66747605-315b-4f0d-93ee-1ef3ccf8663c;cd542103-39a1-4000-9add-3dd989305c96;Quiz 3381 - regarder;15;15.2;454
667a355c-8cc2-4d92-9c93-93fcff0be223;96e9bbec-cb71-4226-91be-8dc461692548;Quiz 3891 - songer;21;82.67;-7
667eaa8a-9769-4168-b6a2-2b4afc575288;ad5af0ae-5f54-4b90-95a8-bb65c9094e84;Quiz 3699 - genre;25;50.75;-2
668908e0-93a1-472d-ac95-d58c6a9ae328;f1dd13a6-7331-40d0-be2d-94f4c3152949;Quiz 1432 - visage;5;86.88;469
6696bd36-d23e-4b7a-abce-83879d7f8f5d;1f75ac12-5f67-4210-a546-63d39c797053;Quiz 2207 - réalité;13;85.38;-3
669a4eeb-650b-4d2e-9bd1-841cda3398b1;a1120368-8aea-425d-8848-bb631b8a7765;Quiz 46 - point;28;40.56;437
66a56824-4404-4d08-b009-ba4642bdb847;3978b6df-1a7c-4fe6-979c-f40ee6511172;Quiz 3705 - votre;19;67.92;53
66aa449b-0b25-4836-832b-0c9d5e8fe17a;6f731ba9-de17-4134-bf03-811aac13358b;Quiz 1058 - ailleurs;16;89.44;-7
66b67543-5ef3-4d4b-a2a9-f94260175b31;fd679df1-cd83-4a51-9534-191a70659af2;Quiz 1547 - convenir;12;84.98;-2
66c05b70-d52b-4732-a654-614863eae3bc;d8131827-e72c-4234-80a6-889a0484a0e9;Quiz 65 - vent;24;37.27;35
66d61a33-fb1f-4a90-874f-a76aaa7b72a3;dfbb7843-8f8b-42a7-a498-1fb99cf68bfc;Quiz 1195 - chaque;23;14.7;65
66de3c9a-ee3e-4aa5-8159-bfac776772ad;e6088f5c-6e76-4ece-a00f-83a7876ed40f;Quiz 1460 - femme;20;32.47;0
671e63e5-3e87-4fff-abb1-720499d36d18;0df4788e-c3e7-4947-ac46-0ca63d1bf8f8;Quiz 4798 - valoir;5;60.36;382
67341482-a53c-407c-8ac8-acc525c80dd0;601aa86e-5685-4c27-8103-40219d73b01c;Quiz 2960 - queue;9;83.79;294
675d8920-c64a-46a5-9312-d1591fae78f8;37b864c8-0b05-466e-ad93-35188456fe8c;Quiz 3613 - trouver;12;91.81;354
676e2832-bebb-49ba-af8d-2afa51f57121;3cf0ef10-5234-46b9-a019-e25e806d7aca;Quiz 1365 - paysage;22;72.4;-2
676fa74a-9721-43c1-a125-8d484dbe4b6e;3276a8d0-81d0-432e-912a-2fd8c35285ac;Quiz 1413 - fatigue;23;14.55;414
678d8b65-50c9-4f2e-bab2-bd6ad0c4e502;cb8ec203-d8ab-4410-87da-150e4673913c;Quiz 4263 - rejeter;12;29.26;34
67919f3f-4bcf-4b41-89ae-602f243d5eeb;3b3472c8-5b7d-437f-9bca-2ee191d78fdc;Quiz 1047 - jusque;18;95.34;93
679d31c9-e960-4d00-a44d-d2fc94774730;371471f7-8c54-4635-a1ed-df977a83a171;Quiz 506 - fixe;9;17.57;207
67ae04cb-a0c5-43eb-84b9-705d19556bd2;8799418e-5a7c-42c2-8c5c-7493fbc82b33;Quiz 2677 - poche;28;11.12;489
67bb3a0e-220b-4a07-af7c-56d166de3964;4eb877b8-28c5-4505-959a-b95d468fe190;Quiz 1148 - froid;6;79.33;397
67c250ee-5c22-4ba3-8029-c96ebeceae05;2c501e89-a6c0-44da-9d2f-551d870b0c33;Quiz 3189 - existence;28;94.85;317
67c41ba8-0d8b-46e6-a189-9d60dae16b97;d88b6bba-d978-4424-afca-848686089c37;Quiz 3572 - précieux;8;39.2;-2
67c750a4-407d-4706-b88e-717813528eda;43ca150e-61a3-4cc7-8a01-ed711fe8e003;Quiz 1654 - chasse;28;51.45;70
67c89b6d-de47-426b-ba2e-67258cc7d3e0;ea3d4136-21cf-4396-9501-02b149347835;Quiz 2782 - suite;29;44.22;-8
67d25e03-24c9-4302-bbdd-360040d423f1;7dcc2c5a-a068-40dd-af3d-321ef4da942b;Quiz 2603 - conseil;5;24.1;90
67d557a7-117e-4282-8194-1b4681b9405e;2a8b11f3-152f-48eb-bb5a-122022cf056e;Quiz 1278 - descendre;5;71.47;103
67dc8c9c-6df9-470f-a93b-152e8cc0becf;7a7254eb-e81d-40bf-9433-f581de6e23af;Quiz 52 - verre;22;73.48;51
67dd3909-f1c0-4753-a01f-c17279c5fed4;543542ac-7f37-43b6-8a14-04619780b110;Quiz 2487 - ordre;17;69.34;-3
67dfc206-58c1-4eba-86a5-a23c395d3b47;76f8aee1-ae54-49fd-a71c-6996efe5521f;Quiz 3485 - falloir;16;88.9;-10
67ed62a0-795c-47e3-b2c7-749d5a1c9263;45681588-737e-426b-956b-05630d68e6b8;Quiz 172 - gris;11;86.98;6
68064774-1ebd-4fbb-8c58-dd86d2817816;8b746c32-e93f-499b-a511-60391bceb714;Quiz 784 - déposer;19;37.68;222
680c94c8-2b75-4792-97e6-3cf93dcf6f6b;ae6213dc-5c93-4843-907f-eaa7e15f3014;Quiz 131 - écraser;16;77.17;-2
6819a31a-2ef1-4b70-8bc4-dfb86fdf8c58;ec6819dd-74f3-4dcd-8b24-c5ee8bc7ade5;Quiz 1240 - verre;27;44.66;271
682a2782-d59e-4138-8b96-eaa289a50ee4;3f0777f1-fa44-415e-8520-af737711b276;Quiz 523 - en;10;24.35;87
68370fae-1b9b-4670-bf4c-f3e6b642d921;f8b3a86b-cdfa-4c82-88a1-2ed432450244;Quiz 3969 - autant;13;55.02;392
683d4ebc-2b01-4a46-a5e8-97a0aa2d6cfd;f7be1392-a53a-4bf4-9f04-1f8f5808468e;Quiz 2760 - drôle;8;90.92;84
6874538f-d83a-40f8-8312-f622e8284504;d5473a17-cc21-4832-bb88-ad4f993d386e;Quiz 3310 - derrière;6;91.14;13
688df284-f13f-48b7-a712-e63626d1b499;543542ac-7f37-43b6-8a14-04619780b110;Quiz 2789 - parole;15;31.53;49
6896aec2-da82-4edc-808c-d068e541993f;4ae7dd51-12c1-4504-9517-d1d3b42650c8;Quiz 1440 - police;17;25.32;-9
68999789-b676-4ddd-8e90-d44248a04f08;a319f67d-c111-4753-9178-ef2ab2374338;Quiz 1245 - vraiment;17;73.49;-5
68a418bc-ffc5-4d7c-b19d-b311189dc2cc;c23b316c-959b-4520-b4c1-868a0b7be6c0;Quiz 4886 - entraîner;13;59.07;-8
68aac9c7-c280-401e-953f-64c1a3055b31;49d56376-ccc0-4625-a998-88e8b7b1fdc7;Quiz 3482 - matin;26;34.6;36
68c47c48-859b-47e7-851f-c706c71c6938;491581da-37cb-4b7a-a475-fb4031bf4324;Quiz 4009 - engager;25;19.99;276
68d2a8a7-918c-4212-b6ad-926e4ef9384a;629f0b86-db2b-44e7-8a59-4444356981a0;Quiz 3911 - créer;6;39.54;64
69035a78-44ed-42f8-a4ab-543ccd8a831e;2bf10d0e-00c4-4744-bef8-476b17a40bd0;Quiz 1969 - quant à;7;88.6;225
69124222-d340-4bbd-ab36-f4cdbd5bfd2d;ab6e207f-6f20-4b15-ae23-30dd74f7ddbc;Quiz 2059 - paquet;27;87.23;25
69478c61-e913-4385-8f3c-007a855c62ba;1a3519f4-ec04-4793-a43b-3eac99dc6428;Quiz 1216 - manger;20;22.77;-8
6949aa34-b4a0-410d-babc-a2d417ab22b5;cbf2da5b-cb40-497b-b07e-165d1a9efaf7;Quiz 3319 - jardin;6;59.55;399
696e8fce-0391-41fe-9046-aabb81ec95ed;4d5073d6-0c03-403e-8877-9d34caa92e48;Quiz 1643 - couvrir;14;45.63;452
696ea46d-69ae-40a6-b2d0-872059996c03;91671af3-6581-47d0-ab1f-750cc2df04f5;Quiz 3627 - jusque;6;84.19;33
698cca57-1be2-4be6-9bdd-05719d835f51;4c9eb432-7890-4389-a7ed-f19facaec638;Quiz 143 - garçon;23;65.66;36
699245de-fc50-4b25-9a8e-a73f328b12e2;fc519ffd-1532-404e-87e5-986db65facf6;Quiz 61 - forcer;10;59.09;413
6993f7e4-e96b-4b2d-a9be-0c1139057abf;8dbf4265-1b33-45e7-b2b7-53ef1e842a8a;Quiz 749 - chiffre;17;80.84;18
6995ee69-89b7-4bf2-a0f5-3aaf1a2eae1c;1cdad90d-239f-4cef-8e40-e8b8efc43121;Quiz 538 - long;28;54.38;-10
69969047-6d0c-4ef9-8654-0e9cb8ab67d4;b68f7d73-02c1-4628-9429-a13630232dcd;Quiz 887 - ici;22;51.61;36
69998425-6e65-4d67-b1cb-5bb7d359ba09;c1c84f05-df5c-410c-ac7e-3a65c75777bc;Quiz 4152 - vingt;14;82.25;417
699b2ae0-4b0b-44eb-8e66-500e6c4cd204;33c92fad-fe8c-4793-b45d-84ac055ebb6f;Quiz 3910 - habiter;9;92.38;45
6a0966e0-f875-4e6e-bf78-2f8872ba6cd3;61cfa330-a94d-4268-a6e4-caf9174d8af2;Quiz 4720 - éclairer;7;66.65;260
6a10c3a7-6e5c-4ff6-8a65-9dcb60687974;cff221a6-27ae-45d5-968b-d526da1d7808;Quiz 576 - heureux;27;62.21;483
6a12a2f5-769e-4a25-8f0b-6247429f75a5;b02d0106-0ab0-472d-9596-862219ba06f8;Quiz 2679 - lutte;17;44.94;84
6a2b2ff9-19c0-4d43-af31-49b539a38d55;b20f69c6-c7aa-42a7-b9ac-97022fd0355b;Quiz 2227 - former;30;55.08;15
6a2cc8c2-3b62-4001-81f7-cb89eb5ebe2e;33dca22d-3d8f-4464-8304-c8c333e44a15;Quiz 4070 - désigner;12;43.77;2
6a363b30-109e-497b-b540-376a2c22248f;41114c4f-c1e4-4ff9-8b39-5aeb437da94d;Quiz 1845 - attaquer;8;74.96;431
6a36abca-8342-44e1-b1dd-499fd77ae8db;c0f06e2c-9776-45f5-aed1-5c38476a7cd8;Quiz 4708 - craindre;11;55.7;90
6a375c6d-797a-4aed-abae-589b01a1bebe;78d2bb3e-732f-487d-9f89-68d89882cab5;Quiz 1675 - ramasser;18;36.47;0
6a4383fe-8804-4093-a221-519e83946fb4;00f9305f-0cbf-4d82-a328-c4f543dc1ea5;Quiz 3930 - loi;13;99.13;468
6a4f7921-e99e-46db-b0f9-8722c68dbf20;d39171bf-28c1-4879-8de3-3ed7d8278583;Quiz 3585 - protéger;18;15.91;19
6a5c708f-3357-4ed1-b235-669e2c321322;d7eee93b-ea1e-4e11-8b1c-77c1850390cf;Quiz 4374 - disparaître;28;24.03;-8
6aa2e45d-e8b4-4825-939f-66aa152594c0;af398f7a-9d7a-442f-bba8-02f93b04ebae;Quiz 4601 - saluer;25;29.08;-1
6ad122e6-fc78-45b2-a85e-9802c5166fca;a1814840-14ca-4420-b1b7-7dc56d72487e;Quiz 3958 - est;11;51.24;392
6ae1a7bc-7917-4061-97b1-f715de07155a;743136c0-325b-47de-9547-ea9fac480676;Quiz 1574 - premier;25;36.57;-7
6aeec430-5044-4c4f-8bdb-b19094cd6d2f;430e1691-288b-4439-9b02-de40acba6f0d;Quiz 4287 - sorte;16;69.06;69
6af32077-aade-4e09-8cad-1174eea55886;9fa0166a-1303-4667-8c3b-82dd85400a51;Quiz 2366 - moment;17;60.47;-4
6b0462c9-e567-44ac-8371-1f42d5bc4e83;d88b6bba-d978-4424-afca-848686089c37;Quiz 4713 - autorité;17;57.86;101
6b04ffc9-f27e-409a-aca5-cdd1095baa33;605e4217-9c5b-40be-801f-d94114701673;Quiz 3147 - remettre;14;28.12;89
6b0e977c-5448-4fb3-8d9d-3d5dddcd2e68;7ff92f94-5446-4dc2-bb30-c246c732a6f4;Quiz 1190 - amener;21;15.9;30
6b3af11a-926f-498d-8af9-06b6c689e03c;6ce93779-c050-4c4d-a30f-60198fd17f32;Quiz 4482 - déchirer;8;99.44;34
6b499a87-959c-421f-91ff-ccf3ab6c6686;762fd227-360e-45d4-b431-fae58293c4df;Quiz 2157 - autant;16;98.05;-10
6b57be7a-e931-4e3d-b057-744654e485b0;b9410e57-f425-4dcd-933d-95d9e28da3db;Quiz 4249 - tapis;5;27.44;0
6b774e08-ade0-4542-8f0e-2d41488a12f3;96c1961f-5012-49f9-9f14-14bc1545720c;Quiz 235 - agir;6;77.72;69
6b91dbb8-1f51-4f30-b5ca-57671965f498;7f83b9f8-5d1a-4686-872f-a38300126ee3;Quiz 2653 - rejeter;11;10.93;68
6bb75de7-1b77-41fe-a059-4680e6a20782;84639015-df65-4a90-aed1-a6c93d99a418;Quiz 1809 - pierre;29;28.47;267
6bbd637c-28ab-4eee-b63b-e5ee18468084;ac36ca2f-4f47-4d60-b8b1-9f9bbca2d254;Quiz 4065 - conseil;11;53.07;55
6bce652f-901f-491b-9969-c7fd5e37103c;e80bf5e6-d068-4a7d-91f5-6280e7b6819d;Quiz 4292 - tirer;8;14.35;373
6c04702b-46ae-4908-902c-da57a0aa6af2;68822e30-8b5d-45c5-ae57-35a6e2fa8647;Quiz 1024 - sentiment;10;47.78;350
6c12e91e-d17b-4ac6-aaa7-8ceacb3abb04;d4609e7d-226a-4fe1-9f69-4bb866917d53;Quiz 2921 - clef;12;56.98;0
6c1c46c3-d4ed-4689-8959-11ca9a9c53de;e4ab5b7c-541e-40b4-b993-e9687366b5f7;Quiz 1839 - sujet;11;65.76;470
6c1f1154-6895-4079-b603-41688cb1298f;fff026c7-d28b-4346-a71d-1ae6b7ada02f;Quiz 1626 - approcher;9;94.23;341
6c3d95cc-eabb-4149-b97a-0818c07ac9a8;e4e5c53a-78dc-4bb8-9f9a-ee8bf5c7e47f;Quiz 3039 - coûter;20;29.54;497
6c5f30e4-b0b5-42cf-aa9a-37d242f56d5b;3c677bc4-59e5-4d56-880d-715d8d6b3324;Quiz 3227 - armer;28;61.02;-5
6c64a4d6-f9d9-45d7-8066-7436a1dd07a5;1276f082-67e1-45ba-a8d4-6142473b5403;Quiz 2481 - supporter;8;29.41;-2
6c6d2602-fc98-4749-9005-8c25aa2f17e4;672dc4ed-b845-4da3-8803-f610cac5187e;Quiz 3151 - ennemi;5;50.4;-5
6c73168c-1fae-4b67-8358-5ad9d48bcd6a;5f550c84-ca05-4c2b-86ce-edbd8dab4b48;Quiz 1358 - forcer;8;92.14;478
6c77031c-b751-450b-874d-5a2d6bab2515;89501fe1-71cd-4870-af81-67b73a645382;Quiz 803 - figure;23;64.44;110
6c89e9aa-7857-4747-9ed8-3265e701851f;90c6faa0-34d2-40a0-9a1e-fa71a6b6e411;Quiz 1010 - fond;24;47.91;474
6c916771-eb0d-4586-af98-415ab3012644;1cb1daf0-4e9e-4523-a5d8-319ebd6061a1;Quiz 639 - passer;21;55.88;40
6c92faa2-f547-45f1-a1d5-a58b0a1cab35;431615d0-0e3c-4c51-8dd3-afb49213c7b8;Quiz 1668 - fonction;18;93.17;317
6ccc5e0d-44c3-4828-9c1e-f62b928dc173;74e1802f-9f2f-487e-b1f2-04213bca00bc;Quiz 2229 - terre;12;36.99;-6
6cd783d1-bc20-4a72-bce7-e7e9d54fe62e;a9bdee04-28c9-4f1b-a3e9-7a614d89f7bd;Quiz 906 - éclat;26;37.49;-6
6ce5e832-3bd4-41dd-83b4-2d9fc9b822d4;9815f3bb-0ccd-4257-abd8-d0179a6f00b9;Quiz 3721 - lier;8;49.88;348
6ce84543-19d6-4b27-a25f-ec3ec21ce9e4;942d6ffb-4a46-4078-aac6-9d3d6bc88ab2;Quiz 2920 - action;24;40.6;118
6cf85274-39a8-4c08-b213-c855cc3f0c65;cf6eaf8c-1abc-4e59-8bce-581555c4043a;Quiz 3171 - entendre;12;31.86;-7
6cfdba49-559d-436b-9b9b-5e808445e72e;6f23f873-e6da-412a-b1c9-ed5f5d7c27f5;Quiz 363 - réunir;30;22.37;0
6d0509c2-3ca2-4513-8e9c-16b1a2e544dd;f2720fac-bb97-48b4-9a4f-b37f97cd5380;Quiz 619 - de;20;96.13;-9
6d09a9da-c6db-4372-9d4a-64bda290bd90;f7985fc9-3542-4f58-b476-fa45b82f1c13;Quiz 2415 - dame;8;47.17;86
6d1db4b9-050d-42dd-864f-c47de9b7a783;c989d738-2d3e-4771-8543-c1341d932435;Quiz 1225 - double;18;78.92;332
6d2247a9-e2f1-477e-832c-0eb2aa5d00de;7a4f366a-bbb1-4ce2-8e43-8ee8960d1984;Quiz 1200 - soirée;19;75.86;206
6d30d365-ef92-44c3-bf93-ad95602896e1;caaa79a7-0d79-4a8f-8f4e-05d39d4ae085;Quiz 3037 - voyage;17;49.88;95
6d3a50cf-418d-4c23-a871-32a2373107ff;6ff649f8-6423-496c-af78-4c4695a648c5;Quiz 3687 - yeux;13;71.82;280
6d5c5c56-1375-4a25-b9cd-04d884879454;63fd0db7-44fb-4004-82e1-a554030ee311;Quiz 865 - élever;30;90.82;-2
6d62c860-9663-4dc1-9900-e5e5891733ef;9e15e8d5-13e3-4ded-a358-51ad4c3e4ad7;Quiz 53 - sortir;26;58.21;-9
6d66ea43-934c-440a-8aec-727aa749cef1;d4f434e2-e226-4f66-9199-1654b4d680d2;Quiz 4834 - deux;6;86.09;112
6d6d4ea7-9ab5-4bce-949a-2c9eaf7715e8;478cef9a-a29a-4e65-8821-385093d7b789;Quiz 2678 - tempête;24;12.69;33
6d6d9dd3-62d2-4b27-9f08-4e163dd99ebf;39d28c50-e9ae-46ec-b6ce-d56a17b56730;Quiz 928 - étude;10;33.46;423
6d8ab212-aec8-418f-a941-3e37fbf1df0f;cd48b6af-526f-4d6a-a68b-37446bd830f6;Quiz 4310 - auteur;18;46.22;-2
6d93b8ba-1f53-4568-8a61-f0edcfb14b4b;5d5961dc-d143-47e5-b723-f7786dcbfce8;Quiz 3581 - prévoir;20;34.3;476
6da2c431-a015-4590-bce8-f224b5563d98;4ae8402c-9d58-4fb3-8db6-9ac6e828d3f4;Quiz 263 - étendre;22;15.51;-9
6da356de-6ad2-44d3-82c2-dd941c6aa6dd;8542648b-a90e-45a9-bef1-91d91d19f336;Quiz 1016 - poète;21;67.13;333
6daa22f8-1766-41df-9611-1060c6fb0289;b8484968-311c-48c5-9742-660ed683983f;Quiz 1396 - rôle;5;39.47;-10
6db8534e-617f-4b74-aca6-7c9ada945424;ed1738ce-2938-4b64-bf0b-646ad73bdfd2;Quiz 1294 - auquel;5;97.23;-1
6dbf0655-207b-4f62-adb9-2bde11e27ab8;8ae4cf54-cee2-4ba0-93da-3b3ccf1ec98e;Quiz 1130 - circonstance;18;81.77;74
6dcfc3c9-8f3f-4575-a493-82b0cacbb5c5;8ac70b77-1032-4f55-aa51-fbd3d97aca64;Quiz 4039 - or;10;79.07;357
6de51b42-098a-435b-bad3-ce53b78705a9;becf7298-6513-4467-b2b0-78b475e3ccd9;Quiz 1851 - brusquement;5;45.94;465
6e012865-c687-4822-bc32-60c190cd5d82;74282bdd-75e1-46e4-8fa0-930772949675;Quiz 1920 - recommencer;20;23.09;459
6e02586a-d0ce-43f2-927d-b0925b7d1873;ccfb580d-ae40-46b2-94d5-be81a499fdfb;Quiz 4782 - rapporter;13;66.23;86
6e073dfd-e78f-4c19-8bff-65479ad5301f;d869b7f2-1e82-49d4-9c2a-c975d8139c28;Quiz 4854 - enfermer;15;39.43;439
6e57ec08-b3e0-4439-9ef4-c470f55eff6a;4ecc526f-ab69-432a-830f-15379b143df9;Quiz 1164 - tant;21;17.98;254
6e5ff1cf-cb45-4718-9fbe-5ac3e1f50a66;79406ed4-0e0c-4b0c-87cb-0ee03789d2c5;Quiz 4669 - curiosité;28;37.8;67
6e7a79b5-ba24-4542-886c-3958967faf6f;54c30cd9-f52e-4143-b228-6bd234d4dfaa;Quiz 1915 - muet;9;43.09;477
6e80bc57-bfae-4956-b65d-b8fa2162d7ad;b10d82d1-c04a-4b5c-a9fc-6642eb775f0e;Quiz 4744 - service;30;26.89;0
6e906fae-6230-49e4-b13f-2102b03c3352;9cff733a-fcf9-41ce-bcad-f650e0c07027;Quiz 2303 - jusque;23;67.16;201
6ecde87b-eb3e-41d6-a1fe-078132898175;2f96285c-2dd8-4f77-86a3-28c6dd5cd3be;Quiz 4476 - résultat;30;23.89;344
6ecfe0a0-2267-431c-b7e8-7a29dd9260cc;b8ee679d-4189-4c89-a5a6-2d92910f2e8e;Quiz 208 - sien;20;58.49;-1
6ee6b47a-9746-4a3d-a161-7331a58e2d8f;07bf455d-279d-424b-b718-c0eec4cc1941;Quiz 3863 - poitrine;11;72.98;324
